gi|506924386|ref|NC_021251.1|;mycobacterium_tuberculosis_ccdc5079-a
gi|564197177|gb|AYNW01000290.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564197170|gb|AYNW01000291.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564197160|gb|AYNW01000292.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564197153|gb|AYNW01000293.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564197129|gb|AYNW01000294.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564197123|gb|AYNW01000295.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564197118|gb|AYNW01000296.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564197099|gb|AYNW01000297.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564197080|gb|AYNW01000298.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564197067|gb|AYNW01000299.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564197060|gb|AYNW01000300.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564197048|gb|AYNW01000301.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564197041|gb|AYNW01000302.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564197021|gb|AYNW01000303.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564197014|gb|AYNW01000304.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564197006|gb|AYNW01000305.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196999|gb|AYNW01000306.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196992|gb|AYNW01000307.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196977|gb|AYNW01000308.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196956|gb|AYNW01000309.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196942|gb|AYNW01000310.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196935|gb|AYNW01000311.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196930|gb|AYNW01000312.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196924|gb|AYNW01000313.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196914|gb|AYNW01000314.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196887|gb|AYNW01000315.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196873|gb|AYNW01000316.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196867|gb|AYNW01000317.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196850|gb|AYNW01000318.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196846|gb|AYNW01000319.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196835|gb|AYNW01000320.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196827|gb|AYNW01000321.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196814|gb|AYNW01000322.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196801|gb|AYNW01000323.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196788|gb|AYNW01000324.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196777|gb|AYNW01000325.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196752|gb|AYNW01000326.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196737|gb|AYNW01000327.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196726|gb|AYNW01000328.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196717|gb|AYNW01000329.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196707|gb|AYNW01000330.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196696|gb|AYNW01000331.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196692|gb|AYNW01000332.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196685|gb|AYNW01000333.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196679|gb|AYNW01000334.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196667|gb|AYNW01000335.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196659|gb|AYNW01000336.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196650|gb|AYNW01000337.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196635|gb|AYNW01000338.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196624|gb|AYNW01000339.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196612|gb|AYNW01000340.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196602|gb|AYNW01000341.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196596|gb|AYNW01000342.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196589|gb|AYNW01000343.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196586|gb|AYNW01000344.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196579|gb|AYNW01000345.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196570|gb|AYNW01000346.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196564|gb|AYNW01000347.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196554|gb|AYNW01000348.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196547|gb|AYNW01000349.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196539|gb|AYNW01000350.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196533|gb|AYNW01000351.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196525|gb|AYNW01000352.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196518|gb|AYNW01000353.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196513|gb|AYNW01000354.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196505|gb|AYNW01000355.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196492|gb|AYNW01000356.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196484|gb|AYNW01000357.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196474|gb|AYNW01000358.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196468|gb|AYNW01000359.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196461|gb|AYNW01000360.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196451|gb|AYNW01000361.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196445|gb|AYNW01000362.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196439|gb|AYNW01000363.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196425|gb|AYNW01000364.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196417|gb|AYNW01000365.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196397|gb|AYNW01000366.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196390|gb|AYNW01000367.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196385|gb|AYNW01000368.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196376|gb|AYNW01000369.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196363|gb|AYNW01000370.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196357|gb|AYNW01000371.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196349|gb|AYNW01000372.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196342|gb|AYNW01000373.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196328|gb|AYNW01000374.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196321|gb|AYNW01000375.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196310|gb|AYNW01000376.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196302|gb|AYNW01000377.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196294|gb|AYNW01000378.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196281|gb|AYNW01000379.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196272|gb|AYNW01000380.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196254|gb|AYNW01000381.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196232|gb|AYNW01000382.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196221|gb|AYNW01000383.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196217|gb|AYNW01000384.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196212|gb|AYNW01000385.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196205|gb|AYNW01000386.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196193|gb|AYNW01000387.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196188|gb|AYNW01000388.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196182|gb|AYNW01000389.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196178|gb|AYNW01000390.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196169|gb|AYNW01000391.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196157|gb|AYNW01000392.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196141|gb|AYNW01000393.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196131|gb|AYNW01000394.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196125|gb|AYNW01000395.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196114|gb|AYNW01000396.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196104|gb|AYNW01000397.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196088|gb|AYNW01000398.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196071|gb|AYNW01000399.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196063|gb|AYNW01000400.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196045|gb|AYNW01000401.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196030|gb|AYNW01000402.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564196015|gb|AYNW01000403.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195995|gb|AYNW01000404.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195982|gb|AYNW01000405.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195975|gb|AYNW01000406.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195966|gb|AYNW01000407.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195954|gb|AYNW01000408.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195950|gb|AYNW01000409.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195944|gb|AYNW01000410.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195940|gb|AYNW01000411.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195932|gb|AYNW01000412.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195924|gb|AYNW01000413.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195918|gb|AYNW01000414.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195907|gb|AYNW01000415.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195901|gb|AYNW01000416.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195890|gb|AYNW01000417.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195882|gb|AYNW01000418.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195874|gb|AYNW01000419.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195862|gb|AYNW01000420.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195855|gb|AYNW01000421.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195844|gb|AYNW01000422.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195838|gb|AYNW01000423.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195833|gb|AYNW01000424.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195826|gb|AYNW01000425.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195822|gb|AYNW01000426.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195815|gb|AYNW01000427.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195810|gb|AYNW01000428.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195805|gb|AYNW01000429.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195799|gb|AYNW01000430.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195784|gb|AYNW01000431.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195779|gb|AYNW01000432.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195773|gb|AYNW01000433.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195764|gb|AYNW01000434.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195755|gb|AYNW01000435.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195745|gb|AYNW01000436.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195736|gb|AYNW01000437.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195732|gb|AYNW01000438.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195723|gb|AYNW01000439.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195719|gb|AYNW01000440.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195710|gb|AYNW01000441.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195707|gb|AYNW01000442.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195700|gb|AYNW01000443.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195688|gb|AYNW01000444.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195682|gb|AYNW01000445.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195678|gb|AYNW01000446.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195672|gb|AYNW01000447.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195664|gb|AYNW01000448.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195662|gb|AYNW01000449.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195647|gb|AYNW01000450.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195640|gb|AYNW01000451.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195635|gb|AYNW01000452.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195622|gb|AYNW01000453.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195611|gb|AYNW01000454.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195597|gb|AYNW01000455.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195590|gb|AYNW01000456.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195573|gb|AYNW01000457.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195560|gb|AYNW01000458.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195551|gb|AYNW01000459.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195533|gb|AYNW01000460.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195522|gb|AYNW01000461.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195511|gb|AYNW01000462.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195504|gb|AYNW01000463.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195487|gb|AYNW01000464.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195480|gb|AYNW01000465.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195470|gb|AYNW01000466.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195455|gb|AYNW01000467.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195444|gb|AYNW01000468.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195436|gb|AYNW01000469.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195427|gb|AYNW01000470.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195418|gb|AYNW01000471.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195404|gb|AYNW01000472.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195394|gb|AYNW01000473.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195389|gb|AYNW01000474.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195374|gb|AYNW01000475.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195359|gb|AYNW01000476.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195353|gb|AYNW01000477.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195347|gb|AYNW01000478.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195341|gb|AYNW01000479.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195330|gb|AYNW01000480.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195314|gb|AYNW01000481.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195306|gb|AYNW01000482.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195299|gb|AYNW01000483.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195290|gb|AYNW01000484.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195275|gb|AYNW01000485.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195262|gb|AYNW01000486.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195246|gb|AYNW01000487.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195237|gb|AYNW01000488.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195226|gb|AYNW01000489.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195199|gb|AYNW01000490.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195187|gb|AYNW01000491.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195172|gb|AYNW01000492.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195152|gb|AYNW01000493.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195135|gb|AYNW01000494.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195113|gb|AYNW01000495.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195109|gb|AYNW01000496.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195090|gb|AYNW01000497.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195077|gb|AYNW01000498.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195069|gb|AYNW01000499.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195058|gb|AYNW01000500.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195049|gb|AYNW01000501.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195042|gb|AYNW01000502.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195037|gb|AYNW01000503.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195021|gb|AYNW01000504.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195009|gb|AYNW01000505.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564195000|gb|AYNW01000506.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194993|gb|AYNW01000507.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194985|gb|AYNW01000508.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194982|gb|AYNW01000509.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194971|gb|AYNW01000510.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194961|gb|AYNW01000511.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194952|gb|AYNW01000512.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194946|gb|AYNW01000513.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194935|gb|AYNW01000514.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194929|gb|AYNW01000515.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194919|gb|AYNW01000516.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194883|gb|AYNW01000517.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194872|gb|AYNW01000518.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194864|gb|AYNW01000519.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194851|gb|AYNW01000520.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194840|gb|AYNW01000521.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194832|gb|AYNW01000522.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194823|gb|AYNW01000523.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194810|gb|AYNW01000524.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194801|gb|AYNW01000525.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194789|gb|AYNW01000526.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194781|gb|AYNW01000527.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194772|gb|AYNW01000528.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194759|gb|AYNW01000529.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194753|gb|AYNW01000530.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194741|gb|AYNW01000531.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194726|gb|AYNW01000532.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194717|gb|AYNW01000533.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194713|gb|AYNW01000534.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194708|gb|AYNW01000535.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194701|gb|AYNW01000536.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194694|gb|AYNW01000537.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194685|gb|AYNW01000538.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194673|gb|AYNW01000539.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194667|gb|AYNW01000540.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194659|gb|AYNW01000541.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
gi|564194645|gb|AYNW01000542.1|;mycobacterium_avium_subsp_paratuberculosis_10_5975
